site,plot,fwd,cwd,fwd_cwd,fwd_cwd_litter,h_ground_cnt,h_not_ground_cnt,h_per_ground,h_ng_tgi,h_ng_vari,h_l1_cnt,h_l1_per,h_l1_mean,h_l1_median,h_l1_std,h_l1_tgi,h_l1_vari,h_l1_skew,h_l1_kurt,h_l2_cnt,h_l2_per,h_l2_mean,h_l2_median,h_l2_std,h_l2_tgi,h_l2_vari,h_l2_skew,h_l2_kurt,h_l3_cnt,h_l3_per,h_l3_mean,h_l3_median,h_l3_std,h_l3_tgi,h_l3_vari,h_l3_skew,h_l3_kurt,h_l4_cnt,h_l4_per,h_l4_mean,h_l4_median,h_l4_std,h_l4_tgi,h_l4_vari,h_l4_skew,h_l4_kurt,h_l5_cnt,h_l5_per,h_l5_mean,h_l5_median,h_l5_std,h_l5_tgi,h_l5_vari,h_l5_skew,h_l5_kurt,h_GC_cnt,h_GC_per,h_GC_mean,h_GC_median,h_GC_std,h_GC_tgi,h_GC_vari,h_GC_skew,h_GC_kurt,h_US_cnt,h_US_per,h_US_mean,h_US_median,h_US_std,h_US_tgi,h_US_vari,h_US_skew,h_US_kurt,h_MS_cnt,h_MS_per,h_MS_mean,h_MS_median,h_MS_std,h_MS_tgi,h_MS_vari,h_MS_skew,h_MS_kurt,h_OS_cnt,h_OS_per,h_OS_mean,h_OS_median,h_OS_std,h_OS_tgi,h_OS_vari,h_OS_skew,h_OS_kurt,h_zmax,h_zmean,h_zsd,h_zskew,h_zkurt,h_pzabovezmean,h_pzabove2,h_zq5,h_zq10,h_zq15,h_zq20,h_zq25,h_zq30,h_zq35,h_zq40,h_zq45,h_zq50,h_zq55,h_zq60,h_zq65,h_zq70,h_zq75,h_zq80,h_zq85,h_zq90,h_zq95,h_zpcum1,h_zpcum2,h_zpcum3,h_zpcum4,h_zpcum5,h_zpcum6,h_zpcum7,h_zpcum8,h_zpcum9,per_gap,s_l1_na_per,s_l1_zero_per,s_l1_prop_mn,s_l1_prop_sd,s_l1_prop_sk,s_l1_prop_ku,s_l2_na_per,s_l2_zero_per,s_l2_prop_mn,s_l2_prop_sd,s_l2_prop_sk,s_l2_prop_ku,s_l3_na_per,s_l3_zero_per,s_l3_prop_mn,s_l3_prop_sd,s_l3_prop_sk,s_l3_prop_ku,s_l4_na_per,s_l4_zero_per,s_l4_prop_mn,s_l4_prop_sd,s_l4_prop_sk,s_l4_prop_ku,s_l5_na_per,s_l5_zero_per,s_l5_prop_mn,s_l5_prop_sd,s_l5_prop_sk,s_l5_prop_ku
BLG,114b,22.618583607825105,74.29902938355592,96.91761299138102,116.3991716264964,1316099,4383821,23.08978021,-7.612695548,66386.73958,87741,2.001473144,0.335689336,0.367,0.127783015,-9.414901644,2226.2341,-0.760149152,-0.387844825,379923,8.66648068,0.768817768,0.772,0.141226002,-11.76706699,1934.754436,-0.104433721,-1.161773351,421028,9.604133015,1.241543553,1.237,0.146607843,-14.9657753,4920.000454,0.088950355,-1.241811468,311486,7.105353982,1.73586506,1.733,0.143708128,-9.090590068,12334.98917,0.102637444,-1.164645529,3182175,72.58907241,5.672016596,4.613,3.284022215,-5.950895623,89304.81792,2.168823872,6.611716127,467664,10.66795382,0.687556175,0.72,0.218768365,-11.32576439,1989.440529,-0.721842005,0.010166843,1170457,26.69947062,1.833562962,1.746,0.569594561,-9.506859464,14480.88988,0.357165511,-1.061584771,2318551,52.88881549,5.049448616,4.619,1.435342273,-5.84192038,116372.0686,0.981333328,0.104402982,425681,9.710273298,12.35493464,11.236,3.46579484,-7.980700831,7830.648829,1.823150901,3.534357717,34.995,4.443828196,3.492551013,1.941862039,9.353022287,39.7183416,72.62217139,0.702,0.97,1.211,1.484,1.81,2.243,2.721,3.344,3.72,3.985,4.203,4.43,4.674,4.979,5.514,6.376,7.275,8.902,11.162,41.23860037,83.59857868,93.95933166,97.95305583,99.13759811,99.5713311,99.87264482,99.94486522,99.98227566,44.6532197,0.070150824,92.91476675,0.374966678,3.218640275,28.12859196,942.0708362,0.035161744,91.20956399,0.366680731,2.475887223,31.36482159,1351.446115,0.070947144,90.84781838,0.36097197600000003,3.157014166,29.98662911,1029.644805,0,90.85430698,0.265281815,1.125614427,5.292572887,30.60087885,0.008314549,96.28524445,0.111327695,1.216080997,62.86745978,5549.002932
BLG,115,14.558260861948346,13.198293800738034,27.75655466268638,48.79636791764626,1448078,3729406,27.96875857,-7.334446887,67513.75055,63386,1.699627233,0.305907835,0.322,0.132323619,-2.222144182,0.002070006,-0.357856577,-0.954346223,224531,6.020556625,0.76037239,0.761,0.138893582,0.796433877,-0.033618223,-0.035771487,-1.131294007,217390,5.829078411,1.246321974,1.244,0.144456937,3.991136991,366.4442057,0.040620334,-1.194975711,192725,5.167713035,1.741246813,1.737,0.14315845,1.577957349,2306.943113,0.069861259,-1.169833293,3030265,81.25328806,7.457445887,6.365,4.519419086,-9.420835601,82917.47646,1.850831307,3.888329861,287917,7.720183858,0.660320325,0.697,0.233149952,0.131882674,-0.025761326,-0.699056596,-0.201386415,704921,18.90169641,1.903170101,1.836,0.577059386,2.678487172,5877.014012,0.231255645,-1.148617508,2064039,55.34497987,5.956660524,6.181,1.440946239,-9.001416834,93713.83549,-0.179078442,-0.632895296,671420,18.00340322,14.25068181,12.518,4.67670869,-15.91363043,80745.81013,1.044962626,0.061480662,34.97,6.282167867,4.784419129,1.616986858,6.446857294,42.98346707,81.28262249,0.783,1.191,1.631,2.159,2.793,3.501,4.149,4.863,5.46,5.966,6.209,6.391,6.638,7.05,7.621,8.532,10.049,12.069,16.111,29.97329322,69.53035215,86.06096439,93.44142071,95.7568664,97.6828114,99.28511097,99.90167293,99.992358,44.21957576,0,92.1754386,0.413775439,1.688799285,4.309883793,17.74793521,0,89.55382436,0.429996459,1.63969303,4.242014673,17.51075466,0,89.80322004,0.354618962,1.438874464,4.757891143,22.9171638,0,88.55421687,0.383674699,1.417017602,4.36158556,19.52778188,9.19185e-4,94.3971064,0.149874301,0.895350834,22.59089219,2122.416228
BLG,118,6.693953809000037,9.943168434373092,16.637122243373128,51.35538304638277,1139038,4606737,19.8239228,-6.699235945,42737.52517,142871,3.101349176,0.288024309,0.289,0.128704207,-8.021797273,1619.034302,-0.180498306,-0.957537883,401637,8.718470362,0.771539587,0.779,0.134494758,-11.23041296,2380.410071,-0.194215238,-1.0575995,385180,8.36123269,1.25787456,1.248,0.143248365,-9.156814244,1914.971379,0.015592077,-1.144342085,320070,6.947867873,1.728787509,1.721,0.146028057,-6.66944956,3460.754505,0.142686651,-1.201652209,3356474,72.86011769,5.582279774,4.288,3.68960295,-5.822526336,57753.42586,1.796394033,3.450109582,544508,11.81981954,0.644672192,0.701,0.250870458,-10.38851875,2180.636114,-0.659866229,-0.570047136,1452431,31.52841154,2.059558099,2.038,0.637006985,-6.833310449,41245.9101,-0.039991518,-1.444016663,2035389,44.18287825,4.718723791,4.405,1.503184231,-6.111122278,55722.50866,1.023458818,0.268387948,573904,12.45792846,12.50873584,11.758,3.067174091,-4.951085375,38977.50328,1.581626302,3.275480987,31.886,4.372094405,3.743178897,1.812005153,6.962569755,35.23654595,72.87094965,0.648,0.898,1.2,1.493,1.824,2.275,2.658,2.888,3.053,3.216,3.498,3.979,4.384,4.618,5.258,6.206,7.905,9.95,12.382,49.29652921,80.61062836,88.86448739,95.58561062,98.41688139,99.46202621,99.81813564,99.94271425,99.97646921,45.49036364,0.035435861,97.16513111,0.225549256,2.403614723,34.65149781,1541.931442,0.035511364,92.47159091,0.417574574,2.606352666,27.39547958,1109.750213,0,86.62832495,0.481750539,1.613441915,3.83450284,14.529908410000001,0,83.49753695,0.417466573,1.299164077,3.862841424,15.88045456,0,95.50579443,0.115640528,0.708305653,7.704928595,66.20048726
BLG,22,1.1981301140084248,35.88854955800171,37.086679672010135,71.34396643402755,1313057,4713928,21.78629945,-5.365703891,21038.54538,119983,2.545287073,0.338387922,0.359,0.118575083,4.046096434,471.1407611,-0.656933703,-0.420405606,309808,6.572183538,0.752565424,0.754,0.143474469,-0.589814881,1269.178603,0.004942872,-1.219738443,367555,7.797212855,1.254183537,1.25,0.143282691,-1.283798625,8075.934305,0.003062049,-1.208664619,352544,7.478773541,1.740372257,1.74,0.140249039,0.036750129,16941.67678,0.054404489,-1.113296373,3563910,75.60382764,5.234934127,3.96,3.23421416,-7.052951101,25192.39292,2.200343702,6.738957807,429791,9.11747061,0.636941181,0.653,0.230832059,0.704373567,1046.393634,-0.404768225,-0.642840082,1505095,31.92868029,2.056673447,2.057,0.610549017,-2.061729712,16537.50372,-0.070718452,-1.351058547,2416129,51.25511039,5.002456366,4.507,1.714302984,-7.661250808,29756.73927,0.5809983,-0.934307475,362785,7.696023359,12.5399465,11.055,3.737632588,-10.97433518,5341.518321,1.373412642,1.247395041,31.659,4.24463188,3.321021735,2.003541847,9.160958348,35.29697526,75.6063945,0.686,1.065,1.383,1.7,2.051,2.44,2.744,2.957,3.134,3.283,3.463,3.8,4.281,5.047,5.807,6.39,7.23,8.246,10.152,46.15091049,79.66645594,93.63156354,97.36276814,98.55665773,99.35628946,99.77538864,99.96064846,99.99596938,41.71498485,0.245872849,97.68177028,0.447874956,5.581068657,18.66671074,362.1374333,0,93.76321353,0.325761099,1.533377112,5.090188421,25.31463081,0,89.62670495,0.393255564,1.513996195,4.381117578,19.1072652,0,88.64364543,0.299522962,1.153897545,4.980528678,27.54315811,0.001815203,95.66801748,0.110857502,0.83544137,45.8957837,5466.282549
BLG,26,15.848051727262998,26.96344480716204,42.81149653442504,74.21314900508307,1049755,2707879,27.93659521,-12.15888631,2882.430194,210206,7.76275454,0.304874162,0.355,0.140809009,-11.20526354,0.102210247,-0.547690625,-0.998243535,492219,18.17728931,0.759305212,0.757,0.130531318,-14.44139711,449.1020998,0.004534866,-0.940000335,323497,11.94650869,1.192130737,1.165,0.139701715,-14.10510017,2717.058691,0.512486085,-0.869998849,199414,7.364213837,1.76215546,1.767,0.145575697,-12.25856363,6031.529907,-0.095605252,-1.222750869,1482278,54.73944737,5.761626174,3.406,4.582334124,-11.0982519,3712.16617,1.679473501,2.729281561,702425,25.94004385,0.623313279,0.675,0.247342204,-13.47295963,314.735483,-0.604593125,-0.463657551,1190214,43.95373649,1.987595079,2.11,0.582061571,-17.94776277,3856.548209,-0.269380355,-1.231236692,539606,19.92725672,5.880147587,6.02,1.958538482,-3.090827348,2543.328179,0.002486386,-1.442160765,275369,10.16917669,13.5772527,12.218,4.186214682,-1.556725446,5889.120671,0.941658556,0.040739166,30.552,3.58874719,4.163566717,2.224871496,8.424027364,26.37340886,54.74273407,0.395,0.595,0.715,0.827,0.971,1.101,1.3,1.657,1.985,2.182,2.372,2.506,2.655,3.009,3.94,6.084,7.76,9.049,12.326,70.45084725,80.04954016,90.42084395,94.91402673,96.9533575,98.33818493,99.36038013,99.9029066,99.97008533,61.31778788,0,96.52996845,0.197953032,1.215053668,6.466450188,41.57682974,0,94.15081043,0.261878083,1.321340297,5.726037818,33.25776044,0,94.23897582,0.203762447,1.064559372,6.173000691,39.92381846,0,93.60795455,0.191040483,0.970836531,6.044702071,38.93154734,9.1965e-4,97.32289837,0.070110174,0.652404178,50.55685081,7477.663497
BLG,28,15.554898565385095,37.81109822400292,53.365996789388014,76.86518706592479,1326722,3524063,27.35066592,-8.945062919,31008.04457,66083,1.875193491,0.342028328,0.365,0.119366336,-8.035463057,0.013156231,-0.712507494,-0.380478788,285417,8.099089034,0.760842217,0.759,0.131968082,-13.71197536,513.3331005,-0.025143382,-1.017517042,234788,6.662423458,1.243523792,1.241,0.143219553,-6.409017545,339.3451323,0.045539242,-1.186405701,197036,5.591159976,1.742221965,1.737,0.143859473,0.303087594,-821.7561237,0.08501229,-1.189867478,2739114,77.72602249,7.544121018,5.289,5.166104266,-9.351170524,39870.56725,1.269182111,1.144020287,351500,9.974282526,0.682104014,0.713,0.208799196,-12.64477489,416.8274906,-0.732177446,0.058835661,758344,21.51902506,1.913957956,1.856,0.587258627,-2.52395453,2558.673455,0.217607833,-1.179738341,1527383,43.34153504,4.963608976,4.441,1.685197041,-7.385971913,37744.60891,0.903983119,-0.423670949,885211,25.11904583,13.85735368,12.71,4.112995042,-15.66149724,55960.62286,1.112665563,0.737007521,35.771,6.12705776,5.315707693,1.37381946,4.628627955,35.33356242,77.77204891,0.713,1.002,1.368,1.789,2.271,2.843,3.249,3.476,3.731,4.145,4.579,5.111,6.234,7.803,9.038,10.192,12,13.843,17.302,42.49202411,67.77812176,81.47145096,91.03298214,95.47535952,98.38603724,99.570098,99.93961509,99.97213441,47.66331061,0,91.36022849,0.414808997,1.652342895,4.27931846,17.56249566,0,91.58415842,0.37344413,1.541665481,4.585188164,20.73333489,0,92.30495191,0.248293552,1.150103551,5.613519695,33.45938608,0,91.08734403,0.330919786,1.337994543,4.548254169,20.83679346,0,94.61981237,0.139211721,0.791896311,7.22813681,58.25559549
BLG,3,4.018744173741069,19.647348977780787,23.666093151521856,36.88419296388477,1166012,2720496,30.00153351,-7.405304019,7702.044893,262849,9.661804318,0.316718538,0.35,0.139276987,-9.230492799,7685.184501,-0.768921259,-0.443634441,590153,21.69284572,0.748815558,0.738,0.141035056,-11.26746578,1101.854941,0.079265529,-1.175134656,411221,15.11566273,1.224812388,1.211,0.144729013,-12.87307743,1231.278368,0.206078404,-1.141754609,288111,10.59038499,1.740188139,1.743,0.145954305,-14.99915733,2604.773884,0.038970466,-1.20730164,1166920,42.89364881,10.47810377,8.986,7.246633865,-1.237120487,14590.79002,0.468731646,-1.045555814,853002,31.35465003,0.615666668,0.643,0.244015708,-10.63978107,3130.480421,-0.478311469,-0.464069675,948600,34.8686416,1.692415974,1.591,0.516434946,-12.76291803,1834.250603,0.637631836,-0.527425729,334589,12.29882345,5.468958633,5.091,1.756256625,5.861675406,23888.12269,0.319170287,-1.190557224,583063,21.43223148,16.80241342,16.344,4.589220804,-1.565989773,14664.62975,0.286014029,-0.768357673,34.531,5.069405275,6.708232173,1.578649534,4.271051042,27.66833695,42.93364151,0.355,0.511,0.629,0.728,0.851,0.967,1.093,1.25,1.436,1.652,1.888,2.216,2.782,4.155,6.789,10.121,13.979,16.629,20.963,67.98324181,75.15241655,80.28181026,84.76279261,91.28866565,94.6998924,98.53033131,99.82770542,99.98404612,58.46156818,0,96.90721649,0.173800213,1.123643496,7.022595449,50.08992158,0,93.75,0.207532514,1.03167613,5.991323579,38.61977479,0,91.69623847,0.24510291,1.061169277,5.176892856,28.36099725,0,90.73102483,0.254487583,1.057838866,5.110368349,28.00486043,9.21986e-4,96.75553076,0.082108859,0.694884614,43.05775755,5834.660802
BLG,3b,10.88892843664145,45.124506154430634,56.013434591072084,86.10901250387509,1351226,3905792,25.70327893,-1.623560816,-3706.435175,100026,2.560965868,0.313380701,0.329,0.125102749,-2.719015477,2106.866523,-0.484712111,-0.648207715,243702,6.239502769,0.774365943,0.787,0.142569453,-7.007295398,2109.17949,-0.197385115,-1.154470418,236629,6.058412737,1.236354918,1.229,0.145125178,-5.12149787,2498.073061,0.112606106,-1.205438887,197218,5.049372829,1.743704784,1.741,0.145245033,-2.498133805,430.0847793,0.055001795,-1.221574932,3124080,79.98582618,7.716686746,6.177,5.550086255,-0.84697809,-5082.217692,1.792063722,2.797291165,343728,8.800468637,0.640217692,0.679,0.250619622,-5.759391569,2108.506409,-0.495254508,-0.749879179,766590,19.62700523,1.913804464,1.867,0.587270502,2.06987556,-20718.43576,0.182120129,-1.19452864,2048964,52.45962919,5.608455633,5.44,1.577592246,0.594447254,-3277.412425,0.234131172,-1.005836673,742373,19.00697733,15.87526361,14.396,5.628243879,-9.63847838,9963.358155,0.572370948,-0.860002701,36.964,6.42434638,5.684101676,1.783519525,6.210651781,36.60842666,80.09108012,0.729,1.086,1.514,2.011,2.59,3.183,3.701,4.138,4.531,4.952,5.487,6.187,6.551,7.098,7.687,8.816,10.495,13.999,20.307,34.95100192,72.98478019,86.09844678,90.61569244,93.60578529,96.52534139,98.94919433,99.82062413,99.99303594,45.63579545,0,97.77546055,0.181522419,1.247307968,6.903665394,46.37434964,0.035893754,93.28786791,0.451076813,2.721694528,24.56881177,942.667016,0,88.74551971,0.486071685,1.709134691,3.839717032,14.07800502,0,83.51570773,0.504909989,1.551124046,3.646648179,13.412174,0,93.86058097,0.170096753,0.885640586,6.422241783,45.00754575
BLG,5,3.034484473713669,0,3.034484473713669,28.80956262198741,1209075,4437426,21.41281831,-6.027006361,35751.94195,135820,3.060783436,0.320205588,0.324,0.111664978,-4.313669485,1608.412083,-0.369300546,-0.619388881,329117,7.41684481,0.75558815,0.758,0.141877613,-2.43520552,5747.280922,-0.042673275,-1.180032857,360001,8.112833882,1.250959595,1.249,0.141523766,-1.171591069,8595.228747,0.024961269,-1.16549308,292191,6.584695722,1.74313934,1.736,0.145777602,1.944487819,22886.21217,0.080135945,-1.208284318,3320289,74.82466186,6.215514812,4.477,4.232608455,-7.681071118,44199.51945,1.191422755,0.716651626,464937,10.47762825,0.628401758,0.657,0.238934993,-2.983952932,4538.21138,-0.385811513,-0.836587967,1664969,37.52105387,2.15815528,2.289,0.615497763,-3.626449068,23068.76781,-0.372862287,-1.284427442,1534089,34.57159624,5.268597476,4.844,1.812535981,-6.992784614,67625.43648,0.51774173,-1.008189398,773423,17.42954136,12.82767996,12.66,2.772192255,-11.10842168,18598.35158,1.09311812,1.910906628,28.715,4.932848237,4.284387327,1.349205173,4.250897351,34.26006428,74.82466186,0.64,0.967,1.278,1.601,1.987,2.333,2.62,2.747,2.88925,3.107,3.466,4.069,4.785,5.741,7.038,8.393,9.895,11.918,13.934,44.40592354,70.00509531,80.96886094,89.28583904,95.77028708,98.86814784,99.67970105,99.89394731,99.98794344,43.54429545,0,97.04205274,0.20805417,1.264496204,6.228070027,38.03398106,0,89.91537377,0.436636107,1.613078635,4.068561831,16.04331664,0,88.12477845,0.343789436,1.257079977,4.466447558,21.22194325,0,81.25437982,0.548293623,1.522803946,3.207280832,10.13306433,0,95.44055185,0.128167017,0.770209407,7.399574756,60.12857953
BLG,5b,10.822223467219882,1.1258153255783432,11.948038792798226,25.68432437726917,1279671,3529152,26.61089834,-7.566634653,16526.29682,119265,3.379423726,0.335735161,0.372,0.13322532,2.71809469,1034.290439,-0.652377065,-0.728376385,293147,8.306443021,0.754942776,0.757,0.141995117,-2.356203843,306.8027636,-0.035070628,-1.149034429,485317,13.75166046,1.290876662,1.309,0.141652788,-17.1057657,2218.852673,-0.357319777,-1.028043912,517101,14.65227341,1.712720498,1.689,0.145657775,-20.78221609,9776.109692,0.339745936,-1.125311207,2114265,59.90858427,7.028380218,6.74,3.831223417,-3.447589305,24584.63698,0.727283164,0.276906984,412412,11.68586675,0.633712559,0.658,0.235772191,-0.888772695,517.1841725,-0.47903101,-0.517677043,1400206,39.67542344,1.755912103,1.651,0.471269182,-16.21854218,10559.37092,0.633596278,-0.348396437,1099096,31.14334548,5.994138153,6.368,1.661444757,-0.834455936,25398.51994,-0.206271618,-1.127942596,617381,17.49374921,11.86499138,10.959,2.466150818,-4.390957564,24959.97504,1.531913766,2.390818799,24.909,4.713127356,4.109982175,1.087121341,3.553843278,39.85611841,59.90858427,0.607,0.9,1.175,1.358,1.49,1.606,1.774,1.996,2.265,2.774,3.636,4.675,6.016,6.735,7.333,8.223,9.771,10.739,12.51345,47.70793864,61.36118789,75.90973774,85.75283061,94.93889933,97.86967987,99.24005991,99.83335666,99.96140653,49.21447727,0,92.00288184,0.265565562,1.206235707,5.425513706,30.89773974,0,91.34444839,0.295924087,1.323338047,5.383382451,30.08114975,0,91.04850214,0.296783167,1.242038102,4.958955456,25.83084955,0,91.46469968,0.28058307,1.195740571,5.118807197,27.72396143,0,96.6209037,0.092473903,0.653922041,8.855793606,87.23364382
BLG,7,10.241133843010921,123.17729070669489,133.4184245497058,154.4908602649648,1094642,2835093,27.85536429,-13.23226593,40521.34761,176928,6.240641841,0.286480201,0.297,0.142450099,-26.08589872,1467.128362,-0.172044907,-1.188998377,573133,20.21566841,0.765034786,0.789,0.137737717,-31.03624564,1452.90813,-0.258136719,-1.121858045,404388,14.26365908,1.246677243,1.241,0.135060708,-44.7813317,11013.77323,0.082984722,-0.998300143,195264,6.887393112,1.714333251,1.696,0.143640607,-40.08652344,9542.294361,0.280406452,-1.130519825,1478363,52.14513245,10.71717716,10.5,5.536451358,7.310089923,72670.81814,0.671847772,0.470723804,750061,26.45631025,0.652151026,0.702,0.246092372,-29.86853398,1456.262466,-0.765513979,-0.294895492,705008,24.86719131,1.550300757,1.425,0.44923942,-38.85608735,13932.59478,1.251000268,1.117003005,501584,17.69197695,6.283686116,6.757,1.785545107,3.309603808,73997.51669,-0.357671928,-1.246616139,871423,30.73701639,14.27320166,12.715,4.225597905,12.16893117,76670.44801,1.368701079,1.700740652,37.383,6.134561388,6.4234185,1.146707156,3.784631427,41.18238802,52.39080341,0.438,0.61,0.753,0.857,0.952,1.139,1.281,1.472,1.764,2.52,4.273,6.706,7.841,9.26,10.982,12.164,12.86,14.965,18.07,53.57938512,62.46409222,75.65434703,89.96716096,95.48598962,97.89685507,98.97334782,99.74021531,99.97171116,56.51884091,0,97.79334501,0.138595447,1.033024975,7.885900513,62.64463976,0,94.95917643,0.204675186,1.11636979,6.281505106,41.10354752,0,92.00143472,0.285132712,1.272608425,5.175008113,27.40509244,0,91.91564148,0.262667838,1.200134699,5.471869195,31.2865803,0,95.56283337,0.118542916,0.75040042,8.018830926,71.43973382
BLG,9,11.446241872382833,81.59024549204355,93.03648736442638,128.53421554279228,1374714,3011976,31.33829835,-4.443908543,22889.64811,58017,1.926210567,0.312022166,0.326,0.127345806,2.908468912,-0.066023103,-0.449136951,-0.738694845,239541,7.952951816,0.750831916,0.746,0.136241389,-9.862005988,0.018127527,0.054015453,-1.150034956,138625,4.602460312,1.245023387,1.254,0.138906734,-2.401516989,-92.71231336,-0.028277172,-1.137765332,88467,2.937174798,1.752884782,1.755,0.147054261,6.783576767,755.2510285,-0.026950745,-1.237918437,2484599,82.49066394,13.00738585,12.631,7.338697924,-4.593922908,27726.44887,0.205877997,-1.124392129,297558,9.879162384,0.665274057,0.688,0.219836444,-7.372055651,0.00172008,-0.722590205,0.007862011,414120,13.74911354,1.922072711,1.895,0.601200995,2.75187154,614.3538107,0.157883067,-1.291956525,704494,23.38976141,5.719441134,5.564,1.794655529,1.64212667,7868.777828,0.179159932,-1.262120076,1593077,52.8914241,17.46338751,17.087,5.124987804,-8.438586019,39637.222,0.189631419,-1.007145071,36.305,10.93232051,8.096817907,0.351857608,1.878506906,46.89808285,82.58063809,0.691,1.013,1.586,2.425,3.231,4.19,5.468,6.988,8.403,9.871,11.579,13.09,14.545,15.941,17.73,19.322,21.036,22.667,24.894,27.23626956,40.98294199,52.9954601,64.90249864,76.13907631,87.26868037,95.80681404,99.81012351,99.99106893,47.9759697,0.035868006,92.61119082,0.485602582,2.745753709,23.90269755,908.130646,0,91.9843249,0.461866762,1.810488451,4.046073545,15.24687045,0,94.38990182,0.272780505,1.374116476,5.537352662,30.50430513,0,94.09660107,0.279556351,1.358411802,5.414653719,29.55998815,0.001389101,91.68113647,0.208148467,1.044704403,20.81142143,1722.625366
DLB,1,2.9282597073683934,47.39124371063219,50.31950341800058,82.86950341800059,2107773,5499391,27.70773708,-2.371688457,131203.915,71297,1.296452644,0.333768125,0.356,0.122740361,-2.812543043,488897.482,-0.630621835,-0.507256084,211139,3.839316026,0.760833001,0.765,0.143822231,-5.247861688,495403.795,-0.074548482,-1.197567767,258423,4.699120321,1.251510446,1.249,0.145109658,-10.79418288,548801.6922,0.027574719,-1.206247769,282802,5.142423952,1.745274634,1.741,0.141651101,-11.75204946,373492.9851,0.059266166,-1.139456087,4675713,85.02237793,5.344638394,5.333,2.335758332,-1.20224443,71569.42706,1.312616124,3.744861036,282436,5.13576867,0.653026473,0.679,0.231699014,-4.633099712,493761.3677,-0.512854419,-0.518660009,1388143,25.24175859,2.162379909,2.273,0.593695087,-9.88481765,257129.4403,-0.341513807,-1.17954965,3550986,64.57053154,5.551341476,5.441,1.49151049,0.390885544,63366.01977,0.280858155,-0.643414345,277809,5.051632081,11.13193979,10.184,2.408487303,2.156853125,508.8445846,1.703655463,2.488123387,23.044,4.726235986,2.61629751,0.902936408,5.167025658,50.11383988,85.02237793,0.985,1.516,2.003,2.424,2.753,2.974,3.346,3.79,4.256,4.744,5.265,5.388,5.497,5.682,6.125,6.674,7.335,7.981,9.021,18.16377976,49.01591509,81.51509272,95.55569335,98.63288051,99.33263301,99.67672678,99.91682688,99.98630753,28.69132433,53.46708905,45.33614924,58.9319465,54.76100244,-0.140020848,-1.979817331,45.679455,50.30476873,50.63084618,54.48406307,0.170061958,-1.967810368,41.35867652,54.17106653,45.87902851,53.88956074,0.34746587,-1.875935644,33.99433428,60.5878187,37.80190156,51.85449474,0.671674349,-1.544645242,6.624504384,90.5967871,7.39954622,27.34088223,3.482652587,10.14202481
